,Sim time,Event
1286,113.30132433975153,There occurs 3 demands. 0 overdue inventories are discarded.
1287,113.35309957610654,There occurs 1 demands. 0 overdue inventories are discarded.
1288,113.37866936172719,There occurs 3 demands. 0 overdue inventories are discarded.
1289,113.50435418295592,There occurs 2 demands. 0 overdue inventories are discarded.
1290,113.52541451075476,There occurs 2 demands. 0 overdue inventories are discarded.
1291,113.52925024765385,There occurs 2 demands. 0 overdue inventories are discarded.
1292,113.63982207804105,There occurs 2 demands. 0 overdue inventories are discarded.
1293,113.66291163021965,There occurs 3 demands. 0 overdue inventories are discarded.
1294,113.69518421980209,There occurs 3 demands. 0 overdue inventories are discarded.
1295,113.74819457972289,27 goods have arrived.
1296,113.83359221011952,There occurs 1 demands. 0 overdue inventories are discarded.
1297,113.90673082478044,There occurs 3 demands. 0 overdue inventories are discarded.
1298,114.0,There occurs 1 demands. 0 overdue inventories are discarded.
1299,114.07893629930585,Order 32 goods.
1300,114.14792806696462,There occurs 3 demands. 0 overdue inventories are discarded.
1301,114.47599819008235,There occurs 3 demands. 0 overdue inventories are discarded.
1302,114.54055357554913,There occurs 2 demands. 0 overdue inventories are discarded.
1303,114.58097645577122,There occurs 1 demands. 0 overdue inventories are discarded.
1304,114.59439335149392,There occurs 2 demands. 0 overdue inventories are discarded.
1305,114.63003662295684,There occurs 2 demands. 0 overdue inventories are discarded.
1306,114.75732202252603,There occurs 3 demands. 0 overdue inventories are discarded.
1307,114.83476068818092,There occurs 1 demands. 0 overdue inventories are discarded.
1308,114.88783926866785,There occurs 2 demands. 0 overdue inventories are discarded.
1309,114.96967058336914,There occurs 2 demands. 0 overdue inventories are discarded.
1310,114.98604655973966,32 goods have arrived.
1311,115.0,There occurs 1 demands. 0 overdue inventories are discarded.
1312,115.01305171483024,Order 22 goods.
1313,115.11376269618815,There occurs 3 demands. 0 overdue inventories are discarded.
1314,115.20047896752673,There occurs 3 demands. 0 overdue inventories are discarded.
1315,115.20598390967525,There occurs 2 demands. 0 overdue inventories are discarded.
1316,115.27351519279695,There occurs 2 demands. 0 overdue inventories are discarded.
1317,115.32450297213366,There occurs 2 demands. 0 overdue inventories are discarded.
1318,115.34951959718195,There occurs 4 demands. 0 overdue inventories are discarded.
1319,115.36643811362198,There occurs 3 demands. 0 overdue inventories are discarded.
1320,115.3977694056195,There occurs 3 demands. 0 overdue inventories are discarded.
1321,115.40501539589292,There occurs 1 demands. 0 overdue inventories are discarded.
1322,115.46079034336914,There occurs 2 demands. 0 overdue inventories are discarded.
1323,115.53410921867982,There occurs 2 demands. 0 overdue inventories are discarded.
1324,115.53758485551141,There occurs 2 demands. 0 overdue inventories are discarded.
1325,115.58960336776217,There occurs 2 demands. 0 overdue inventories are discarded.
1326,115.66321227024795,There occurs 2 demands. 0 overdue inventories are discarded.
1327,115.71295174891985,22 goods have arrived.
1328,115.73428090782664,There occurs 3 demands. 0 overdue inventories are discarded.
1329,115.7902288255275,There occurs 3 demands. 0 overdue inventories are discarded.
1330,115.84473115004397,There occurs 2 demands. 0 overdue inventories are discarded.
1331,115.86686178147727,There occurs 1 demands. 0 overdue inventories are discarded.
1332,115.87076488637484,There occurs 1 demands. 0 overdue inventories are discarded.
1333,116.0,There occurs 2 demands. 0 overdue inventories are discarded.
1334,116.02132859184097,Order 45 goods.
1335,116.04424741468998,There occurs 3 demands. 0 overdue inventories are discarded.
1336,116.18787885076209,There occurs 2 demands. 0 overdue inventories are discarded.
1337,116.24765367802846,There occurs 3 demands. 0 overdue inventories are discarded.
1338,116.40881390931835,There occurs 2 demands. 0 overdue inventories are discarded.
1339,116.44502729928047,There occurs 2 demands. 0 overdue inventories are discarded.
1340,116.53150778756611,There occurs 2 demands. 0 overdue inventories are discarded.
1341,116.62031098828432,There occurs 2 demands. 0 overdue inventories are discarded.
1342,116.6532260364718,There occurs 2 demands. 0 overdue inventories are discarded.
1343,116.72795078967137,There occurs 4 demands. 0 overdue inventories are discarded.
1344,116.77856987067062,There occurs 4 demands. 0 overdue inventories are discarded.
1345,116.79737957664473,There occurs 2 demands. 0 overdue inventories are discarded.
1346,116.82192844933373,There occurs 3 demands. 0 overdue inventories are discarded.
1347,116.94354633962335,There occurs 1 demands. 0 overdue inventories are discarded.
1348,116.9510920614903,There occurs 1 demands. 0 overdue inventories are discarded.
1349,117.0,45 goods have arrived.
1350,117.11413714893428,Order 33 goods.
1351,117.13325937214867,There occurs 3 demands. 0 overdue inventories are discarded.
1352,117.34038370513073,There occurs 1 demands. 0 overdue inventories are discarded.
1353,117.55840741032927,There occurs 4 demands. 0 overdue inventories are discarded.
1354,117.7207721931478,There occurs 4 demands. 0 overdue inventories are discarded.
1355,117.74420443397187,There occurs 3 demands. 0 overdue inventories are discarded.
1356,117.76612159294649,There occurs 3 demands. 0 overdue inventories are discarded.
1357,117.87081956252058,33 goods have arrived.
1358,117.87477615712389,There occurs 2 demands. 0 overdue inventories are discarded.
1359,117.95356621896178,There occurs 2 demands. 0 overdue inventories are discarded.
1360,118.0,There occurs 3 demands. 0 overdue inventories are discarded.
1361,118.04479125961704,Order 25 goods.
1362,118.18917618324673,There occurs 3 demands. 0 overdue inventories are discarded.
1363,118.22941227855806,There occurs 3 demands. 0 overdue inventories are discarded.
1364,118.29251355983413,There occurs 2 demands. 0 overdue inventories are discarded.
1365,118.47222583978132,There occurs 2 demands. 0 overdue inventories are discarded.
1366,118.52410211581333,There occurs 2 demands. 0 overdue inventories are discarded.
1367,118.53211481483343,There occurs 3 demands. 0 overdue inventories are discarded.
1368,118.798272486117,There occurs 3 demands. 0 overdue inventories are discarded.
1369,118.87267643663819,There occurs 3 demands. 0 overdue inventories are discarded.
1370,118.92608053705318,25 goods have arrived.
1371,119.0,There occurs 1 demands. 0 overdue inventories are discarded.
1372,119.00681357122494,Order 22 goods.
1373,119.24631762010189,There occurs 2 demands. 0 overdue inventories are discarded.
1374,119.27603016315584,There occurs 2 demands. 0 overdue inventories are discarded.
1375,119.37207347730227,There occurs 3 demands. 0 overdue inventories are discarded.
1376,119.44251968619535,There occurs 2 demands. 0 overdue inventories are discarded.
1377,119.56409753979199,There occurs 2 demands. 0 overdue inventories are discarded.
1378,119.8915719122595,22 goods have arrived.
1379,119.90987603483248,There occurs 3 demands. 0 overdue inventories are discarded.
1380,120.0,There occurs 3 demands. 0 overdue inventories are discarded.
